-0.6146, 1.7730, -1.0808, -2.4704, 1.3131, 1.0243, 0.5186, 1.9530, -0.8178, 0.6557, -1.9491, -0.4571, 0.1178, -3.7680, -1.0441, 1.2238, -2.7667, -1.2371, 0.1888, 5.2610, 1
1.6996, -0.9467, -2.7229, -0.6242, 0.0559, 1.9018, -0.9212, 1.4580, 1.9207, -0.4141, 1.3557, -0.6363, 0.0479, -2.6332, 0.0800, 1.4903, 1.0088, -0.4188, 1.7509, -1.0234, 1
-0.3997, -2.3650, 1.1808, -0.7474, 0.4064, 0.3351, -0.0081, 0.5346, 1.2993, -0.1509, 0.9614, 0.3021, 1.0111, -0.4232, 1.8032, 1.0899, -1.4611, -0.2814, -1.2956, -3.1018, 1
-0.3676, 2.3038, 1.1834, -0.0156, 0.7443, 1.1473, 2.1191, 1.4588, 3.6947, 2.0079, -3.0119, 0.2321, 1.8014, -0.3469, -2.7024, 0.0872, -1.0587, -3.8643, -0.2173, 1.8762, 1
1.2392, 1.2254, 0.2987, -1.8400, 2.1410, -0.3874, -1.0479, 0.3226, 3.0104, 0.8887, 0.6184, -1.5694, 3.3954, 1.5734, 2.8500, 3.2074, -2.0523, 1.5556, 1.3855, -3.1323, 1
0.6319, -0.7845, -3.4471, 1.3852, -0.3407, -0.0998, 1.3164, 0.1426, 0.7824, -2.1638, 1.3736, -0.6247, -1.7748, -0.6269, 1.3073, -2.5319, 1.1860, -0.6595, 3.2473, 1.2629, 1
0.5698, 1.4206, -0.9029, 0.8284, -0.3353, -0.9612, 0.4475, -0.2152, 2.3444, 0.5440, 0.5980, -0.2922, 2.2394, -3.2340, -3.2177, -2.0515, 0.0333, -3.4380, -1.8418, 1.1877, 1
0.9300, -2.5461, 1.2157, 2.6851, 3.7342, 0.3073, 0.5137, -0.1735, 2.9504, 0.9180, -1.6287, 1.4673, -1.0629, 1.0349, -2.2110, -0.1971, 4.2371, -2.0732, 0.4124, 2.0267, 1
-0.4037, 1.8752, 0.8225, -1.0615, -1.3680, 0.3535, -3.1049, -2.2212, 0.3428, -2.1151, -0.4353, -2.1095, 2.1701, 1.5634, 0.7830, 0.3305, -0.9266, -2.0105, 3.6876, 1.0722, 1
-0.2812, 0.7742, 1.6651, 2.2762, 2.9283, 1.2885, -1.4269, 0.1418, 0.8829, -0.1401, 0.1483, -5.3644, 2.9172, -0.2769, 2.9928, 1.6465, 0.7166, 3.5476, -1.2020, 4.8113, 1
0.1675, -3.2271, -1.2299, 0.2120, -3.1726, -0.2413, -0.8044, -1.2453, -0.9711, -1.3794, 0.3503, 0.4905, -0.2372, 0.1123, 0.5353, 0.9870, 0.3948, 3.2487, 2.9802, -1.8177, 1
-1.8451, -1.7927, 1.3453, -1.0400, 2.0616, -1.6072, -2.4951, -3.0069, -2.8916, -0.7244, 3.5628, 1.2517, 0.2213, -1.2400, -0.5847, -1.3630, -0.6997, 0.3438, 1.1190, -0.6255, 1
1.1287, -0.1295, -0.6661, 0.7579, -0.8817, 0.1444, -0.0349, 1.8172, -0.1380, 0.6167, -1.7753, -0.3930, 2.2598, 2.3536, 1.1842, -0.9340, -1.3937, -1.4275, -0.9586, 0.6387, 1
-1.2436, -1.7808, -2.0524, -1.2603, -3.5992, -2.6161, -1.6980, -0.5940, 2.8148, 1.3543, 0.3726, -2.7661, -0.8974, 1.1047, 2.2136, -4.0411, 2.3661, -0.3047, 1.5873, -0.9931, 1
-0.1022, -2.0938, 0.1547, 2.6820, 2.2771, 1.4381, -1.3991, -0.4215, -1.0200, 0.5976, 1.7053, -2.0506, -0.9302, 1.6122, 1.9137, -2.1005, -0.1370, 2.1473, 2.1355, -0.6368, 1
1.8720, 0.6414, -1.6628, 2.9297, -0.7119, -0.2061, -2.7419, -0.8624, -1.2400, -3.0842, 0.7535, -1.2401, 1.6048, -0.5194, 1.9579, 0.0948, -0.3274, -0.3474, -1.4686, -0.8621, 1
1.4268, 1.4103, -0.2286, -0.1543, -2.3715, -0.8611, -0.9237, -2.2986, 2.0680, -0.3519, -0.2151, 1.3462, -1.5954, 1.1819, -3.9234, -0.9995, -3.4844, 2.1373, 1.2827, -1.1112, 1
0.0093, -1.4764, 0.7141, 1.3393, -1.0582, 0.6683, -1.4815, -0.5688, 0.3802, 1.3252, -1.1418, -0.1869, 0.7830, 1.3358, 2.4311, -0.2832, 3.3459, -1.3748, 1.4759, 2.7876, 1
3.2317, -0.1771, -1.8135, -2.6293, -0.7316, -3.1704, -1.3522, -3.1408, 0.5906, 1.9353, -0.2651, 2.5371, -0.5809, 1.1146, -1.6447, 0.4154, 1.4224, 0.6244, 1.8317, 0.2980, 1
0.1786, 0.3233, 2.1285, 0.7069, 0.8367, 0.3853, 2.0746, -4.0534, -1.0708, 0.1097, 0.2567, -2.5556, 2.7222, 0.3355, -0.9270, 2.4553, 1.6770, -2.5550, -3.7956, -1.5023, 1
1.5208, 1.4586, 0.6108, 1.4570, -0.3249, 2.1014, 1.5077, -1.5722, -0.0920, 0.1523, 1.5022, -1.6379, -0.1128, 1.0116, -0.8396, 1.6315, 1.3622, -0.9818, -0.0319, 0.3689, 1
-0.0332, -1.8549, -1.3307, 3.0878, -0.7425, 0.9427, -0.8813, -3.3895, 3.5916, -1.4568, 0.1577, -1.5011, -0.7390, -0.1884, -0.8208, 0.8020, 2.9615, -0.6047, 2.1410, -1.1142, 1
0.7149, -1.0379, -0.0742, -0.1063, 2.2365, 1.1988, 0.8362, -0.5012, 1.5395, 1.5800, 0.3428, -0.9462, 0.4438, -2.4088, 1.8567, -3.3941, 2.0686, -1.5549, -1.1265, -0.7719, 1
1.1959, -0.8680, 1.5386, 1.9241, 1.7060, -1.7025, 2.2617, -0.9735, 3.7448, -0.7373, -3.8683, 1.8024, -0.3858, -1.9036, -1.7658, 2.9173, -0.3279, -0.6308, 0.3261, 0.8362, 1
-2.0499, 0.4416, -1.2994, -0.0351, 0.1678, 5.6659, 2.2077, 5.0391, -0.4829, 1.7341, 0.4317, 2.6680, -3.5447, -2.3544, -2.9840, 1.5311, -1.4451, 0.5761, 0.5885, -0.4655, 1
1.6180, -0.3648, 1.7651, -1.1294, 0.8274, 1.1486, -2.7070, 0.2625, -0.5588, -1.3520, 4.2836, 1.5493, 1.9494, 3.2348, 1.2234, -0.9516, 2.5509, -1.6860, -2.1039, 0.6231, 1
1.2071, -1.1976, -0.7504, -1.2576, 0.8111, -0.0328, -0.7302, -0.1602, 1.8531, -0.1624, -0.2461, -0.5782, 2.6851, 0.9597, 2.1009, 0.5551, -2.6892, -0.7011, 0.3012, 2.1389, 1
-4.1350, 1.1887, 2.0019, -1.7547, -2.5899, 5.4294, -0.0445, -1.2286, 0.2338, 1.7187, -1.2732, 2.3811, -2.8659, -0.2077, 0.0625, 2.5628, -0.2379, -0.1995, -0.5643, -4.2048, 1
-0.8868, 3.8905, -0.2724, 1.3289, -0.5567, 0.4261, -0.4718, -1.4219, 0.7444, -1.3392, 1.7179, 1.1817, -1.3641, -1.3050, 2.1329, 1.8728, -0.6470, -0.3057, -0.5295, 2.3898, 1
1.4114, 0.8427, -1.5745, -1.8273, 1.6269, 2.8917, -4.7237, -2.7760, 1.1028, -0.4212, -1.6378, 1.1750, -2.3026, 1.5653, -0.7585, 2.8680, -0.3546, 1.6860, -0.7883, -1.6973, 1
-1.0370, 0.1051, -2.6596, 1.9172, -0.0504, -4.0445, -2.5747, -1.9777, -1.9339, 0.3269, -0.3426, 0.6818, -1.2475, 1.6694, -1.2145, -1.4167, 0.8019, -1.7593, 1.5897, 2.6224, 1
1.6619, -1.4742, -0.8938, 1.0083, -0.3528, 2.3878, 2.4218, 1.9609, 2.7969, -1.4414, -1.0737, 1.0051, 3.1280, -1.5661, -0.3884, 0.8641, -0.1695, -3.7965, -0.9610, -0.7875, 1
-0.6450, -1.7413, -0.4312, -3.7105, -1.5918, -0.9630, -0.1065, 1.3251, -1.0494, 0.8774, -0.5414, -2.3556, 0.2550, 0.7428, 2.4958, -0.1293, 0.5404, 1.9608, 0.3111, -2.7137, 1
-1.1371, 1.2554, -0.1472, 0.8321, 1.9555, 0.4612, 0.2991, -0.2045, 0.4851, -0.1818, 0.9515, -0.3529, 0.0783, -3.5041, -0.1780, -1.4725, -1.1123, -0.4227, -0.4497, 1.6577, 1
0.6762, -0.2748, -1.6111, -3.6731, 0.0450, 3.2356, -2.1538, 1.8301, -0.7907, -1.2581, 2.6103, 1.2885, -1.0165, 0.7321, -1.5516, 1.7864, 2.7155, -1.3356, 2.5220, -0.4772, 1
0.3921, 1.6582, 0.7085, -2.3601, -0.5014, -0.7174, 0.5201, 1.2338, 3.3122, 2.1711, -0.5385, 0.1055, 2.0633, -0.3363, -3.4898, -0.7440, -0.8787, 0.2542, -1.2893, -1.6409, 1
-0.8871, -1.9718, 2.6435, 1.2180, -3.1004, -0.2428, 1.9918, 1.1498, 0.3820, -0.0467, -1.2444, -2.1494, 0.1465, 0.4792, 1.1123, 1.3937, 1.1415, -2.8489, -2.4531, 1.6422, 1
1.5945, -1.4389, -1.4400, 0.1923, -2.5445, -1.2420, 0.8688, -0.5745, 0.9751, -2.2312, 1.4493, 3.4697, -1.2225, 1.2119, -2.1173, -1.6147, 1.2274, -0.0754, -1.0562, 0.2517, 1
-2.3469, -0.0858, 2.3185, 1.3339, 1.4371, 0.5403, 2.7196, -2.6748, -1.6920, 1.5269, 3.1884, 1.1857, -1.1790, -0.2525, 0.1259, 3.2967, 2.9592, 2.1728, 2.1228, -3.2122, 1
-2.0159, 0.0113, -0.2722, 2.6102, 1.6016, 0.7333, 0.9626, -0.0652, -0.1266, -0.9350, 0.1928, -2.0182, 1.8819, -0.4593, 0.0732, -1.2161, -2.2569, -0.3448, -0.1567, -0.4600, 1
2.6629, -0.3023, -1.1955, 1.2013, 0.1364, 3.4722, 0.2988, -1.0367, 0.9807, 0.9658, -4.7716, 0.7321, -2.0996, 0.2796, 0.6101, 1.0562, -1.3432, 3.1777, -1.6087, -3.8317, 1
0.9863, -1.4588, -2.1045, 1.3220, -1.6097, 0.6800, -0.3857, -1.7261, -2.7714, -4.1270, 2.9653, 1.8239, 0.5305, 0.5672, 1.0126, 0.4819, 1.9140, -0.1467, 1.5728, -2.7532, 1
-1.5479, -0.3563, 1.9097, 1.6587, -1.4095, -0.7960, -1.2335, -0.5811, 0.2158, 0.4290, -0.0040, 3.1516, -1.0478, 3.1994, -1.6909, -1.2821, 0.3127, 4.8915, -0.6165, 0.2735, 1
-5.4174, 0.3671, -0.6959, 1.1303, 2.3630, -1.2154, -2.5793, 3.2770, -0.6367, 0.3626, -1.2727, -0.3849, -1.6685, 0.3908, -0.2742, 2.0712, -2.6534, 0.8591, -1.2745, -0.6320, 1
-1.0073, 3.4853, 1.3334, 1.2134, 1.8416, -0.3239, -1.3647, -0.3052, -1.3201, -0.4768, 0.9962, 3.0854, 0.8247, 2.1300, 1.9730, 1.3439, 1.1321, -3.2104, -0.1106, -1.0194, 1
3.0145, -0.3477, 3.1172, -3.3514, 1.4040, 1.4816, 0.2973, -0.4042, 1.1917, 2.9294, -0.6085, -0.3132, 0.4349, -0.7284, 1.7643, 2.4575, 1.3324, 0.5507, 0.8611, -3.2656, 1
-1.5205, -2.8971, 1.9726, -2.1473, 0.3275, 2.9620, 1.5117, 0.2126, -1.2330, -1.1068, 0.4256, 0.7052, -0.2746, -1.7698, -2.8370, -0.6132, -1.1972, 2.1528, 2.5625, -3.4565, 1
0.2735, 4.4647, 2.5035, -0.6821, 1.7427, 0.3039, 0.4453, 3.0929, -1.4506, 1.9813, -1.2189, 0.9012, -0.1760, 0.1192, 4.3880, -1.2516, 2.8845, -1.2745, 0.0504, 2.2055, 1
0.1235, 0.4951, -0.0830, 0.0129, 1.5575, 1.2536, -1.1530, 1.3369, 0.6792, 1.4573, 1.1429, 1.0919, -0.8581, -1.2795, 1.2864, 0.4233, 2.1408, 1.7321, 2.7928, -0.4559, 1
-0.4124, 0.1796, -1.3915, 1.3158, 3.8548, 1.4380, 2.3715, -0.9451, 1.6395, 0.6040, -2.5121, -0.1690, -1.2355, 2.6678, -3.9555, -0.9947, 0.3381, -1.5284, 2.3308, 2.0474, 1
0.8289, -0.8187, -1.6290, 0.6734, 0.9249, 0.6358, -0.1630, 0.8081, -0.6650, 0.7475, 0.6518, -0.2514, -1.5776, -0.9574, 0.8326, 0.9285, 1.6747, -0.1678, -1.2834, -2.1017, 1
0.2368, 4.0969, -1.2716, 0.5083, -1.3098, 2.1715, -0.1118, 3.4375, 0.4950, -0.3844, -0.2523, -3.4016, -0.1137, 1.4833, -0.7684, 0.2721, -1.3524, -0.0968, -1.0462, 1.7681, 1
-1.6098, -0.2597, 5.6131, 0.6108, -0.0434, -1.1000, -0.4305, -0.2570, 2.4550, 2.2737, 2.8040, -2.3945, -0.3266, -2.9466, 5.1592, 0.8076, -1.5706, -0.9250, 1.9700, -6.7894, 1
-1.9943, -1.4325, -3.4490, 1.3780, -1.5837, -0.6034, 1.4977, 0.4427, 1.9741, 3.5994, 0.5028, 0.1292, 2.3943, -4.3622, -1.2048, 0.2064, -3.1697, 0.8634, 2.0977, -0.7976, 1
-2.2329, -0.3427, -0.0976, -2.2541, -3.5785, -2.0414, -3.6862, -1.0596, 0.8385, 1.8833, 2.8953, -1.0952, -2.2435, -0.0176, -3.8392, -1.5077, 1.2171, -2.3169, -1.8832, -1.1349, 1
-0.8248, 4.5527, -1.0234, 0.3437, 0.1620, -0.6431, -0.7046, 1.3291, 0.9566, -0.4560, 2.4068, 0.5680, -0.8798, 1.1832, 1.5304, -1.6139, 0.1145, -0.1735, 4.4800, 1.3213, 1
-0.6753, 0.7285, 3.5577, -2.0735, 1.5108, 1.7940, -0.6485, 1.9062, -0.5475, 0.6918, 1.4421, -0.6621, -0.1670, 1.5965, -0.6561, -2.8240, -2.1983, 2.5804, 0.1184, 1.4677, 1
-0.6534, -3.7061, -1.0412, -2.0900, 0.0602, 1.7484, -0.1594, -2.6817, -0.8080, 0.3371, 0.0847, -0.8819, -0.3931, 1.7639, 0.5603, -2.0484, -2.2351, 0.9073, 1.4497, 2.1776, 1
0.6050, 0.7861, 0.5305, -0.4952, -2.0744, 1.4560, -0.7906, 2.0080, -0.6117, -1.8220, 0.6939, -0.2008, -1.8901, -3.1059, 0.7790, -0.9526, 0.6394, 0.4918, 1.0691, -0.2312, 1
0.4833, -1.2763, 2.5142, -0.7137, 2.1423, 0.3502, 1.3733, 2.8197, -1.1669, 1.7416, -0.7467, 0.7851, -0.3209, 0.5423, -2.0138, 1.1602, -1.4091, 0.8233, 0.2063, -0.3126, 1
1.6611, 2.2141, 2.7870, -4.6499, 2.1164, 0.3644, 0.0019, 3.4883, 2.8767, 3.0054, -0.6351, 1.7673, -3.2665, -1.4420, -0.5689, -0.2499, -1.5831, 2.9638, 0.0719, -1.7661, 1
-1.9540, 0.4554, -0.4187, 1.0311, -0.8227, 1.1413, 2.1644, -1.2230, 1.4568, 0.6239, 0.8100, -2.0200, 2.0403, 2.2313, -2.6438, 1.3737, 7.3796, 0.0761, 2.2303, 0.3652, 1
-2.6270, 2.0220, 1.5759, -0.1151, -0.3618, -3.1837, 2.8700, 3.8009, -0.6253, 0.7624, -3.5603, -0.6608, 0.9544, -1.0578, -1.0268, -1.1161, 0.2048, 3.7602, 1.7624, -0.7287, 1
0.9991, 3.1431, -0.4529, -0.4411, 1.6878, 0.0523, 1.0494, 0.1369, -0.2988, 5.2870, -1.4586, -0.6092, 1.0888, 1.5212, -0.0958, -0.4731, 0.0849, -0.5230, 0.9745, -2.1509, 1
-0.5284, 0.8219, 1.1229, -0.0456, 1.3730, -4.0777, -0.0212, -1.3111, 1.0785, 0.8964, 3.0323, -1.4607, -3.1027, 2.4350, 0.0673, -0.6058, 1.3643, -3.2766, -1.0435, 0.0937, 1
-0.0889, 0.2497, 1.3194, 0.1145, -1.2945, -1.1821, 0.7315, 2.3434, -0.3095, 3.1739, -0.6943, -0.7001, 0.0568, 4.0004, -1.1026, -1.4935, 1.8496, 1.0556, -1.7218, 0.7993, 1
1.6627, 0.0849, 0.9823, 0.4424, -0.3310, -1.1510, 0.5959, 0.2245, -1.1632, 0.9514, -0.8392, 0.4669, 3.2645, -1.6665, -0.3468, 0.5561, -0.6378, 1.2223, -1.2643, -2.8852, 1
-1.8932, -0.8727, 2.4210, 0.8584, -3.0020, -2.1148, 0.1513, 1.4607, -1.6846, 0.5891, -1.0375, 0.0297, -0.1805, 2.8707, -1.2645, -0.8309, 2.2335, -0.5541, 1.5472, -2.0144, 1
-1.8960, 0.7122, 0.0514, -2.3062, -0.0184, 2.4326, 1.2861, 1.5594, -1.2962, 0.6135, 1.2243, -1.2501, 0.8277, -2.0530, 0.4731, -0.7144, 3.4272, -0.7420, 0.0168, -1.5392, 1
2.3813, -2.3659, -0.8945, -3.1194, -2.2359, 1.2059, 0.8354, 1.4760, 1.4158, 0.6681, 0.2467, -4.3337, -0.0013, -1.3131, 0.9574, 1.1137, -0.6905, -1.3846, 1.8446, -0.1210, 1
-1.2786, 1.6567, 0.8229, 2.3103, -0.8428, 0.7210, 0.8552, 1.1822, -3.4216, -2.0427, 1.7133, 2.5246, -0.0596, -0.0053, 2.4038, -0.0568, 0.8037, -1.8058, -1.6218, -1.3628, 1
1.1755, 0.7884, 3.3586, -0.2579, -1.2412, 0.6594, 1.9298, -3.7130, 2.5390, -1.2281, -0.7925, -0.2839, -0.7518, -1.0205, -1.6871, 2.0311, 0.2803, 0.4902, 0.1070, -1.9700, 1
2.2190, 0.1597, -0.1634, -1.5855, 0.7784, 0.8449, -2.9577, 2.0587, 1.3988, 1.9631, 0.5904, -1.8623, 0.1893, 1.1073, 0.2167, 0.7661, -0.1646, -0.2024, 2.6005, 3.7009, 1
-0.9215, -1.6816, 4.5919, 0.3032, -0.6906, -2.9428, 4.3085, 0.2603, 1.3521, 1.9025, 0.4231, 0.8691, 2.0352, -0.6054, 0.2203, 4.3244, -0.5164, -1.6762, -0.0690, 2.1221, 1
-2.8124, 1.2923, -1.9198, 0.8339, -1.0975, -2.5646, -0.3158, -1.5434, -1.5004, 0.5774, 1.1544, 0.2561, 3.8612, -0.1447, -1.7425, -2.9933, -0.1470, 2.0499, 0.7115, -1.8760, 1
-0.1562, -1.7173, 0.0383, 0.6143, 2.0227, -0.7588, -0.3325, 0.0485, -0.4134, -1.9902, -0.9323, -3.8705, -2.2228, -1.2709, 0.2278, -3.9563, -1.5762, -1.8081, 4.5775, 0.8892, 1
